,정보공시 학교코드,학교명,1학년 학생수,학교도로명 주소,위도,경도
1386,S040002028,인천가원초등학교,290,인천광역시 서구 청중로478번길 6,37.529577,126.664211
1387,S040002037,인천청일초등학교,160,인천광역시 서구 크리스탈로 46,37.530344,126.637627
1388,S040002040,인천도담초등학교,100,인천광역시 서구 청라커낼로 217,37.527861956,126.6439933317
1389,S040002041,인천새봄초등학교,101,인천광역시 연수구 앵고개로104번길 34,37.40975,126.657764
1390,S040002045,인천장서초등학교,295,인천광역시 남동구 서창남순환로 109,37.429369,126.745055
1391,S040002048,인천장아초등학교,202,인천광역시 남동구 서창방산로 93,37.42421,126.754666
1392,S040002053,인천연송초등학교,150,인천광역시 연수구 해돋이로 248,37.400451,126.6393373
1393,S040002056,인천예송초등학교,148,인천광역시 연수구 컨벤시아대로252번길 75,37.387795,126.630363
1394,S040002058,인천송일초등학교,180,인천광역시 연수구 컨벤시아대로252번길 15,37.3841902,126.6351351
1395,S040002063,인천첨단초등학교,296,인천광역시 연수구 송도교육로 20,37.373527,126.655002
1396,S040002064,인천송명초등학교,227,인천광역시 연수구 송도교육로 19,37.3744847625,126.6560953314
1397,S040002065,인천송원초등학교,144,인천광역시 연수구 송도과학로51번길 60,37.3859581465,126.6692904275
1398,S040002067,인천청람초등학교,198,인천광역시 서구 청라커낼로 336,37.5386959056,126.6453131768
1399,S040002068,인천경명초등학교,155,인천광역시 서구 크리스탈로 130,37.5,126.6
1400,S040002070,인천해원초등학교,312,인천광역시 서구 청라사파이어로140번길 5,37.5276660829,126.6260924485
1401,S040002071,인천미송초등학교,287,인천광역시 연수구 아카데미로 667,37.415997,126.613536
1402,S040002072,인천은송초등학교,179,인천광역시 연수구 센트럴로 460,37.41389473,126.62968184
1403,S040002081,인천하늘초등학교,162,인천광역시 중구 은하수로 294,37.4979567,126.5579881
1404,S040002146,인천현송초등학교,97,인천광역시 연수구 아카데미로312번길 96,37.394561,126.620532
1405,S040002154,인천용학초등학교,188,인천광역시 미추홀구 용정공원로83번길 9,37.446798,126.64332
1406,S040002175,인천명선초등학교,158,인천광역시 연수구 컨벤시아대로42번길 64,37.4025782602,126.6474375646
1407,S040002176,인천한빛초등학교,192,인천광역시 남동구 서창남순환로 190-28,37.4241955657,126.7441332847
1408,S040002283,인천중산초등학교,285,인천광역시 중구 두미포로 100,37.495165,126.565532
1409,S040002289,인천경연초등학교,123,인천광역시 서구 차오름로 64,37.5,126.6
1410,S040002295,인천별빛초등학교,152,인천광역시 중구 은하수로 402,37.490839,126.550346
1411,S040002304,인천송담초등학교,176,인천광역시 연수구 아카데미로 627,37.41,126.61
1412,S040002308,인천청호초등학교,83,인천광역시 서구,37.538634,126.641374
1413,S000003503,광주교육대학교광주부설초등학교,95,광주광역시 북구 필문대로 55,35.165625,126.925786
1414,S050000210,각화초등학교,102,광주광역시 북구 각화대로39번길 10,35.182051,126.936188
1415,S050000212,광주계림초등학교,120,광주광역시 동구 중앙로 320,35.1603707,126.9219398
1416,S050000213,광주남초등학교,94,광주광역시 동구 지원로5번길 20,35.126235,126.933322
1417,S050000214,광주동산초등학교,47,광주광역시 동구 준법로 16,35.149071,126.934905
1418,S050000215,광주동운초등학교,46,광주광역시 북구 북문대로8번길 21,35.175333,126.884664
1419,S050000216,광주동초등학교,7,광주광역시 북구 석곡로 527,35.2057679,126.9506153
1420,S050000218,광주동초등학교충효분교장,3,광주광역시 북구 충효샘길 14-30,35.181335,127.002737
1421,S050000219,광주문화초등학교,67,광주광역시 북구 군왕로 135,35.173835,126.931675
1422,S050000221,광주산수초등학교,33,광주광역시 동구 산수길 28,35.1558183,126.928248
1423,S050000222,광주서림초등학교,49,광주광역시 북구 서림로 113,35.162874,126.899312
1424,S050000223,광주서산초등학교,54,광주광역시 북구 우치로 263,35.188523,126.904561
1425,S050000224,광주서석초등학교,21,광주광역시 동구 제봉로82번길 26,35.147374,126.92415
1426,S050000225,광주수창초등학교,8,광주광역시 북구 금남로 99,35.1568516,126.906555
1427,S050000226,광주양산초등학교,79,광주광역시 북구 연양로 33,35.2071203,126.8714565
1428,S050000227,광주용봉초등학교,25,광주광역시 북구 서암대로144번길 11,35.169293,126.900725
1429,S050000228,광주용산초등학교,45,광주광역시 동구 화산로 334,35.1187793,126.9316247
1430,S050000229,광주우산초등학교,36,광주광역시 북구 서방로63번길 67,35.17596,126.920363
1431,S050000230,광주운암초등학교,147,광주광역시 북구 서강로 79-14,35.1805316,126.8709405
1432,S050000231,광주장원초등학교,37,광주광역시 동구 무등로 533,35.157449,126.937775
1433,S050000233,광주중앙초등학교,7,광주광역시 동구 제봉로 167,35.151599,126.918263
1434,S050000234,광주중흥초등학교,81,광주광역시 북구 경양로197번길 25,35.160765,126.91315
1435,S050000235,광주지산초등학교,19,광주광역시 북구 하서로 637,35.2,126.8
1436,S050000239,광주풍향초등학교,67,광주광역시 북구 군왕로51번길 77,35.167635,126.927779
1437,S050000240,광주학운초등학교,70,광주광역시 동구 의재로 181,35.133516,126.947039
1438,S050000241,광주효동초등학교,49,광주광역시 북구 서양로 99,35.169545,126.912338
1439,S050000242,대자초등학교,140,광주광역시 북구 대자로 5,35.1,126.8
1440,S050000243,동림초등학교,131,광주광역시 북구 동림용산로 7,35.18741,126.867688
1441,S050000244,두암초등학교,53,광주광역시 북구 참판로 130,35.1693606,126.9342171
1442,S050000245,매곡초등학교,57,광주광역시 북구 초당로 25,35.1943477,126.8941707
1443,S050000246,무등초등학교,41,광주광역시 북구 면앙로 99,35.178801,126.92275
1444,S050000247,문산초등학교,91,광주광역시 북구 문산로 66,35.187195,126.9251356
1445,S050000248,문정초등학교,29,광주광역시 북구 대천로169번길 7,35.189335,126.9215
1446,S050000249,문흥중앙초등학교,67,광주광역시 북구 문산로 17,35.183823,126.92098
1447,S050000250,문흥초등학교,32,광주광역시 북구 면앙로 19,35.1808387,126.9144337
1448,S050000252,살레시오초등학교,84,광주광역시 서구 전평길 40-1,35.1186046,126.8507711
1449,S050000253,삼각초등학교,96,광주광역시 북구 송해로 21,35.2,126.9
1450,S050000254,삼정초등학교,8,광주광역시 북구 밤실로208번길 55,35.166085,126.935961
1451,S050000255,서일초등학교,72,광주광역시 북구 설죽로 590,35.2120001,126.8983551
1452,S050000256,오정초등학교,37,광주광역시 북구 대천로 55,35.185976,126.912425
1453,S050000257,오치초등학교,25,광주광역시 북구 설죽로 290,35.185562,126.899326
1454,S050000258,용두초등학교,159,광주광역시 북구 임방울대로1041번길 25,35.214951,126.870848
1455,S050000260,용주초등학교,65,광주광역시 북구 용주로 15,35.181537,126.899434
1456,S050000262,율곡초등학교,52,광주광역시 동구 밤실로 142,35.1603102,126.9360091
1457,S050000263,일곡초등학교,78,광주광역시 북구 설죽로 530,35.2073856,126.8983746
1458,S050000264,일동초등학교,79,광주광역시 북구 일곡택지로 45,35.205854,126.893502
1459,S050000265,일신초등학교,73,광주광역시 북구 일곡마을로 187,35.2112307,126.8953589
1460,S050000266,태봉초등학교,181,광주광역시 북구 청계로 33,35.176243,126.892388
1461,S050000411,광주광천초등학교,74,광주광역시 서구 월산로 266,35.1593446,126.8900677
1462,S050000412,광주극락초등학교,31,광주광역시 서구 상무버들로54번길 5,35.1660558,126.857281
1463,S050000413,광주농성초등학교,57,광주광역시 남구 금화로481번길 7,35.148274,126.890362
1464,S050000414,광주대성초등학교,88,광주광역시 남구 서동로2번길 8,35.14465,126.905356
1465,S050000415,광주방림초등학교,102,광주광역시 남구 큰방림길 20,35.133782,126.921138
1466,S050000416,광주백운초등학교,99,광주광역시 남구 독립로 51,35.137715,126.899987
1467,S050000417,광주봉주초등학교,72,광주광역시 남구 봉주길 32,35.1,126.8
1468,S050000418,광주삼육초등학교,96,광주광역시 남구 회서로 30,35.129674,126.893575
1469,S050000419,광주상무초등학교,106,광주광역시 서구 금호운천길 67,35.141135,126.855344
1470,S050000420,광주서초등학교,94,광주광역시 서구 화운로194번길 6,35.155791,126.877905
1471,S050000421,광주송원초등학교,96,광주광역시 남구 송암로 73,35.113001,126.868963
1472,S050000422,광주양동초등학교,9,광주광역시 서구 경열로121번길 5,35.09,126.53
1473,S050000423,광주월산초등학교,27,광주광역시 남구 월산로116번길 6,35.1,126.8
1474,S050000424,광주제석초등학교,82,광주광역시 남구 봉선로51번길 14,35.128207,126.90635
1475,S050000425,광주학강초등학교,106,광주광역시 남구 양림로 92,35.138357,126.918738
1476,S050000426,광주화정초등학교,45,광주광역시 서구 월드컵4강로146번길 10,35.14879,126.872025
1477,S050000427,광주효덕초등학교,120,광주광역시 남구 화산로 7,35.112838,126.897626
1478,S050000428,금구초등학교,80,광주광역시 광산구 임방울대로165번길 60,35.1769698,126.814061
1479,S050000429,금당초등학교,39,광주광역시 서구 풍암중앙로 83,35.126915,126.88305
1480,S050000430,금부초등학교,62,광주광역시 서구 금화로115번길 22,35.134676,126.861603
1481,S050000431,금호초등학교,28,광주광역시 서구 금부로95번길 26-11,35.14289,126.8592
1482,S050000433,대촌중앙초등학교,37,광주광역시 남구 고싸움로152번길 1,35.0825487,126.8330763
1483,S050000434,동곡초등학교,8,광주광역시 광산구 동곡로 151-17,35.0984121,126.7728664
1484,S050000435,마재초등학교,49,광주광역시 서구 마재로 27,35.1309575,126.8631356
1485,S050000436,마지초등학교,135,광주광역시 광산구 목련로219번길 104,35.176405,126.823916
1486,S050000437,무학초등학교,12,광주광역시 남구 월지길 7,35.0667087,126.8044919
1487,S050000438,미산초등학교,71,광주광역시 광산구 첨단중앙로181번길 70,35.2198469,126.8339329
1488,S050000439,목련초등학교,19,광주광역시 광산구 목련로153번길 20,35.1726175,126.8151842
1489,S050000440,성진초등학교,55,광주광역시 서구 학생독립로 16,35.1,126.9
1490,S050000443,본량초등학교,14,광주광역시 광산구 용진로 323,35.180594,126.723208
1491,S050000445,봉선초등학교,61,광주광역시 남구 봉선중앙로118번길 4,35.131315,126.912063
1492,S050000447,비아초등학교,52,광주광역시 광산구 비아동원촌길 19-20,35.222735,126.825875
1493,S050000448,산월초등학교,23,광주광역시 광산구 산월로9번길 36,35.211193,126.83895
1494,S050000451,삼도초등학교,7,광주광역시 광산구 용진로 9,35.1641808,126.7004743
1495,S050000453,서광초등학교,74,광주광역시 서구 상무오월로38번길 36,35.1545565,126.8645012
1496,S050000454,송우초등학교,94,광주광역시 광산구 사암로158번길 49,35.15904,126.810013
1497,S050000457,송정동초등학교,73,광주광역시 광산구 사암로27번길 58,35.145674,126.804525
1498,S050000460,송정서초등학교,83,광주광역시 광산구 상무대로 114,35.130265,126.787513
1499,S050000462,송정중앙초등학교,54,광주광역시 광산구 어등대로653번길 90,35.1456837,126.7900302
1500,S050000464,송정초등학교,90,광주광역시 광산구 송도로208번길 25,35.131215,126.796938
1501,S050000465,송학초등학교,15,광주광역시 서구 눌재로 408,35.1,126.8
1502,S050000467,신암초등학교,104,광주광역시 서구 풍암2로 56,35.07228,126.52433
1503,S050000468,어등초등학교,61,광주광역시 광산구 월곡산정로 50,35.165658,126.807752
1504,S050000469,염주초등학교,86,광주광역시 서구 염화로134번길 28,35.141057,126.878762
1505,S050000470,운남초등학교,103,광주광역시 광산구 하남대로 248-22,35.176541,126.819588
1506,S050000472,운천초등학교,96,광주광역시 서구 치평로 59,35.152699,126.8468
1507,S050000474,월계초등학교,76,광주광역시 광산구 첨단내촌로 83,35.213526,126.835038
1508,S050000475,월곡초등학교,131,광주광역시 광산구 월곡산정로 107,35.166532,126.8148
1509,S050000476,유덕초등학교,71,광주광역시 서구 상무버들로16번길 6-10,35.165788,126.862933
1510,S050000477,유안초등학교,115,광주광역시 남구 봉선로175번길 16,35.125415,126.91435
